id,id_docente,Column1,nu_ano,nu_ano_censo,nu_ano_conclusao_1,nu_ano_conclusao_3,nu_idade,in_profissionalizante,in_regular,in_superdotacao,in_surdez,in_surdocegueira,nome_escola_id,in_pos_nenhum,in_mestrado,nu_mes,tp_ensino_medio,tp_escolaridade,tp_etapa_ensino,tp_local_resid_diferenciada,tp_situacao_curso_1,tp_situacao_curso_2,tp_situacao_curso_3,tp_tipo_contratacao,tp_tipo_docente,tp_tipo_ies_1,tp_tipo_ies_2,tp_tipo_ies_3,in_especializacao,in_especial_exclusiva,in_eja,in_doutorado,in_disc_sociologia,in_disc_quimica,in_disc_profissionalizante,in_disc_port_segunda_lingua,in_disc_pedagogicas,in_disc_outras,in_disc_matematica,in_disc_lingua_portuguesa,in_disc_lingua_outra,in_disc_lingua_indigena,in_disc_lingua_frances,in_disc_lingua_espanhol,in_disc_libras,in_disc_informatica_computacao,in_disc_historia,in_disc_geografia,in_disc_filosofia,in_disc_estudos_sociais,in_disc_estagio_supervisionado,in_disc_est_sociais_sociologia,in_disc_lingua_ingles,in_disc_fisica,in_disc_ensino_religioso,in_disc_educacao_fisica,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_disc_artes,in_disc_biologia,in_disc_ciencias,in_cegueira,in_baixa_visao,in_autismo,co_area_compl_pedagogica_1,co_area_compl_pedagogica_2,co_area_compl_pedagogica_3,co_area_curso_1,co_area_curso_2,co_area_curso_3,co_curso_1,co_curso_2,co_curso_3,co_curso_educ_profissional,co_ies_1,co_ies_2,co_ies_3,co_municipio_end,co_municipio_nasc,co_pais_origem,co_uf_end,co_uf_nasc
856313,117626109499,856313,1952,2013,1984,NA,61,NA,NA,NA,0,0,474,0,0,2,NA,6,9,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856314,117641077802,856314,1961,2013,1989,NA,52,NA,NA,NA,0,0,474,0,0,6,NA,6,9,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856315,118234880135,856315,1971,2013,1997,NA,42,NA,NA,NA,0,0,474,0,0,12,NA,6,9,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,9999999,NA,NA,2927408,2927408,76,29,29
856316,123703290098,856316,1977,2013,NA,NA,36,NA,NA,NA,0,0,474,0,0,8,NA,6,9,NA,2,NA,NA,2,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856317,123730517375,856317,1977,2013,NA,NA,36,NA,NA,NA,0,0,474,0,0,11,NA,5,9,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
856318,115197279175,856318,1959,2013,2002,NA,54,NA,NA,NA,0,0,474,0,0,1,NA,6,10,NA,1,1,NA,1,1,1,2,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,9,NA,225H01,999991,NA,NA,578,519,NA,2927408,2927408,76,29,29
856319,117625875481,856319,1954,2013,1979,NA,59,NA,NA,NA,0,0,474,0,0,2,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856320,117626109499,856320,1952,2013,1984,NA,61,NA,NA,NA,0,0,474,0,0,2,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856321,117635785183,856321,1963,2013,1990,NA,50,NA,NA,NA,0,0,474,0,0,11,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856322,115093756864,856322,1959,2013,1990,NA,54,NA,NA,NA,0,0,474,0,0,11,NA,6,10,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856323,115159520103,856323,1965,2013,1988,NA,48,NA,NA,NA,0,0,474,0,0,5,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856324,115196528791,856324,1961,2013,1984,NA,52,NA,NA,NA,0,0,474,0,0,7,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856325,115197007094,856325,1969,2013,1993,NA,44,NA,NA,NA,0,0,474,0,0,3,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856326,117624547006,856326,1969,2013,1999,NA,44,NA,NA,NA,0,0,474,0,0,4,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F02,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856327,117626108689,856327,1963,2013,1986,NA,50,NA,NA,NA,0,0,474,0,0,7,NA,6,11,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856328,118234880135,856328,1971,2013,1997,NA,42,NA,NA,NA,0,0,474,0,0,12,NA,6,11,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,9999999,NA,NA,2927408,2927408,76,29,29
856329,123703290098,856329,1977,2013,NA,NA,36,NA,NA,NA,0,0,474,0,0,8,NA,6,11,NA,2,NA,NA,2,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856330,123730517375,856330,1977,2013,NA,NA,36,NA,NA,NA,0,0,474,0,0,11,NA,5,11,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
856331,123737274397,856331,1988,2013,NA,NA,25,NA,NA,NA,0,0,474,0,0,5,NA,6,11,NA,2,NA,NA,2,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856332,124139997019,856332,1992,2013,NA,NA,21,NA,NA,NA,0,0,474,0,0,4,NA,5,11,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2930501,76,29,29
856419,115197279175,856419,1959,2013,2002,NA,54,NA,NA,NA,0,0,474,0,0,1,NA,6,25,NA,1,1,NA,1,1,1,2,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,9,NA,225H01,999991,NA,NA,578,519,NA,2927408,2927408,76,29,29
856420,117625875481,856420,1954,2013,1979,NA,59,NA,NA,NA,0,0,474,0,0,2,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856421,115128546038,856421,1980,2013,2004,NA,33,NA,NA,NA,0,0,474,0,0,12,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,NA,NA,461M01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856422,115196486690,856422,1946,2013,1972,NA,67,NA,NA,NA,0,0,474,0,0,3,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856423,115196528368,856423,1967,2013,2003,NA,46,NA,NA,NA,0,0,474,0,0,8,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
856424,115196528600,856424,1967,2013,1993,NA,46,NA,NA,NA,0,0,474,0,0,7,NA,6,25,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856425,115198233470,856425,1976,2013,2000,NA,37,NA,NA,NA,0,0,474,0,0,5,NA,6,25,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856426,117626109227,856426,1964,2013,1990,NA,49,NA,NA,NA,0,0,474,0,1,7,NA,6,26,NA,1,1,NA,1,1,1,1,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,1,9,NA,145F01,999990,NA,NA,40,578,NA,2927408,2927408,76,29,29
856427,118184948920,856427,1962,2013,1984,NA,51,NA,NA,NA,0,0,474,0,0,1,NA,6,26,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,9999999,NA,NA,2927408,2927408,76,29,29
856428,119858142772,856428,1947,2013,1973,NA,66,NA,NA,NA,0,0,474,0,0,12,NA,6,26,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856429,121171246586,856429,1962,2013,1985,NA,51,NA,NA,NA,0,0,474,0,0,8,NA,6,26,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,9999999,NA,NA,2927408,2927408,76,29,29
856430,123682756905,856430,1990,2013,NA,NA,23,NA,NA,NA,0,0,474,0,0,1,NA,5,26,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
856431,124139996985,856431,1986,2013,2011,NA,27,NA,NA,NA,0,0,474,0,0,10,NA,6,26,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,40,NA,NA,2905701,2905701,76,29,29
856432,115156244393,856432,1971,2013,2004,NA,42,NA,NA,NA,0,0,474,0,0,7,NA,6,26,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4,NA,NA,441F01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856433,124139997108,856433,1989,2013,NA,NA,24,NA,NA,NA,0,0,474,0,0,8,NA,5,8,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
856434,115196300421,856434,1955,2013,1979,NA,58,NA,NA,NA,0,0,474,0,1,4,NA,6,8,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856435,115196529330,856435,1967,2013,1990,NA,46,NA,NA,NA,0,0,474,0,0,2,NA,6,8,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856436,115196529763,856436,1965,2013,2005,NA,48,NA,NA,NA,0,0,474,0,0,4,NA,6,8,NA,1,1,NA,1,1,2,2,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,9,NA,726F01,999990,NA,NA,519,519,NA,2927408,2927408,76,29,29
856437,117624547006,856437,1969,2013,1999,NA,44,NA,NA,NA,0,0,474,0,0,4,NA,6,8,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,145F02,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856438,117625875481,856438,1954,2013,1979,NA,59,NA,NA,NA,0,0,474,0,0,2,NA,6,8,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856439,117626108689,856439,1963,2013,1986,NA,50,NA,NA,NA,0,0,474,0,0,7,NA,6,8,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856440,115196529682,856440,1962,2013,2008,NA,51,NA,NA,NA,0,0,474,0,0,6,NA,6,9,NA,1,1,NA,1,1,2,2,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,1,9,NA,145F18,999991,NA,NA,2570,519,NA,2927408,2927408,76,29,29
856441,115196529763,856441,1965,2013,2005,NA,48,NA,NA,NA,0,0,474,0,0,4,NA,6,9,NA,1,1,NA,1,1,2,2,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,9,NA,726F01,999990,NA,NA,519,519,NA,2927408,2927408,76,29,29
856442,115197232020,856442,1958,2013,1997,NA,55,NA,NA,NA,0,0,474,0,1,11,NA,6,9,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856443,115198490600,856443,1974,2013,2003,NA,39,NA,NA,NA,0,0,474,0,0,9,NA,6,9,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,666,NA,NA,2927408,2927408,76,29,29
856444,118898237919,856444,1977,2013,2002,NA,36,NA,NA,NA,0,0,474,1,0,2,NA,6,9,NA,1,NA,NA,1,1,2,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,222L01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856445,118935096562,856445,1958,2013,1986,NA,55,NA,NA,NA,0,0,474,0,0,5,NA,6,9,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,210A01,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856446,119874164572,856446,1946,2013,1999,NA,67,NA,NA,NA,0,0,474,0,0,10,NA,6,9,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856447,123658866550,856447,1967,2013,2003,NA,46,NA,NA,NA,0,0,474,0,0,4,NA,6,9,NA,1,NA,NA,2,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,9,NA,NA,999990,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856448,123703290098,856448,1977,2013,NA,NA,36,NA,NA,NA,0,0,474,0,0,8,NA,6,9,NA,2,NA,NA,2,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,212D01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856449,123730517375,856449,1977,2013,NA,NA,36,NA,NA,NA,0,0,474,0,0,11,NA,5,9,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
856450,123737274397,856450,1988,2013,NA,NA,25,NA,NA,NA,0,0,474,0,0,5,NA,6,9,NA,2,NA,NA,2,1,1,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,1,NA,NA,145F15,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856451,124139997019,856451,1992,2013,NA,NA,21,NA,NA,NA,0,0,474,0,0,4,NA,5,9,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2930501,76,29,29
856452,124139997108,856452,1989,2013,NA,NA,24,NA,NA,NA,0,0,474,0,0,8,NA,5,9,NA,NA,NA,NA,2,1,NA,NA,NA,0,NA,NA,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927408,2927408,76,29,29
856453,115196300421,856453,1955,2013,1979,NA,58,NA,NA,NA,0,0,474,0,1,4,NA,6,9,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,225H01,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856454,115196487238,856454,1960,2013,1998,NA,53,NA,NA,NA,0,0,474,0,0,5,NA,6,9,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,145F02,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856455,115196529682,856455,1962,2013,2008,NA,51,NA,NA,NA,0,0,474,0,0,6,NA,6,9,NA,1,1,NA,1,1,2,2,NA,1,NA,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,1,9,NA,145F18,999991,NA,NA,2570,519,NA,2927408,2927408,76,29,29
856456,115196529763,856456,1965,2013,2005,NA,48,NA,NA,NA,0,0,474,0,0,4,NA,6,9,NA,1,1,NA,1,1,2,2,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,9,NA,726F01,999990,NA,NA,519,519,NA,2927408,2927408,76,29,29
856457,115198148368,856457,1959,2013,1990,NA,54,NA,NA,NA,0,0,474,0,0,4,NA,6,10,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,5,NA,NA,582E03,NA,NA,NA,40,NA,NA,2927408,2927408,76,29,29
856458,117624547006,856458,1969,2013,1999,NA,44,NA,NA,NA,0,0,474,0,0,4,NA,6,10,NA,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1,NA,NA,145F02,NA,NA,NA,578,NA,NA,2927408,2927408,76,29,29
856459,117625875481,856459,1954,2013,1979,NA,59,NA,NA,NA,0,0,474,0,0,2,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
856460,117626108689,856460,1963,2013,1986,NA,50,NA,NA,NA,0,0,474,0,0,7,NA,6,10,NA,1,NA,NA,1,1,2,NA,NA,1,NA,NA,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,NA,NA,1,0,0,1,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,220L03,NA,NA,NA,519,NA,NA,2927408,2927408,76,29,29
